Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9934,Mobil 1 Rally Championship,PS,2000.0,Racing,Electronic Arts,0.07,0.04,0.0,0.01,0.12
6555,F1 2014,X360,2014.0,Racing,Codemasters,0.08,0.15,0.0,0.02,0.26
6004,Itadaki Street 2: Neon Sign wa Bara Iro ni,SNES,1994.0,Misc,Enix Corporation,0.0,0.0,0.29,0.0,0.29
7549,MLB 10: The Show,PSP,2010.0,Sports,Sony Computer Entertainment,0.19,0.0,0.0,0.02,0.2
6817,K-1 Revenge,PS,1997.0,Fighting,Xing Entertainment,0.04,0.03,0.16,0.02,0.24
1177,High School Musical 3: Senior Year,DS,2008.0,Misc,Disney Interactive Studios,0.64,0.76,0.0,0.17,1.58
9515,Whiplash,PS2,2003.0,Racing,Eidos Interactive,0.06,0.05,0.0,0.02,0.13
13901,Countdown Vampires,PS,1999.0,Adventure,Namco Bandai Games,0.02,0.01,0.0,0.0,0.04
8832,Suzumiya Haruhi no Yakusoku,PSP,2007.0,Adventure,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15
13339,Clever Kids: Creepy Crawlies,DS,2009.0,Action,Midas Interactive Entertainment,0.0,0.04,0.0,0.0,0.05
15159,Commandos: Strike Force,XB,2006.0,Shooter,Eidos Interactive,0.02,0.0,0.0,0.0,0.02
7938,Chibi-Robo! Park Patrol,DS,2007.0,Adventure,Unknown,0.0,0.0,0.19,0.0,0.19
5521,Phineas and Ferb: Across the 2nd Dimension,PS3,2011.0,Action,Disney Interactive Studios,0.15,0.12,0.0,0.05,0.33
2110,Just Dance 2014,X360,2013.0,Misc,Ubisoft,0.72,0.19,0.0,0.07,0.98
15969,Yume Neko DS,DS,2008.0,Simulation,Sega,0.0,0.0,0.02,0.0,0.02
13496,Praetorians,PC,2003.0,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04
2859,The Lord of the Rings: The Two Towers,XB,2002.0,Action,Electronic Arts,0.45,0.24,0.0,0.03,0.71
8532,SD Gundam G Generation 3D,3DS,2011.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
12866,Learn Science,DS,2010.0,Misc,DreamCatcher Interactive,0.05,0.0,0.0,0.0,0.05
3475,Xenosaga Episode II: Jenseits von Gut und Böse,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.58
9379,Rumble Roses XX,X360,2006.0,Fighting,Konami Digital Entertainment,0.07,0.01,0.04,0.01,0.13
11967,Blast Radius,PS,1998.0,Action,Psygnosis,0.04,0.03,0.0,0.0,0.07
16398,LMA Manager 2007,X360,2006.0,Sports,Codemasters,0.0,0.01,0.0,0.0,0.01
12679,World Championship Athletics,Wii,2009.0,Sports,DTP Entertainment,0.04,0.01,0.0,0.0,0.06
11364,Deadliest Catch: Sea of Chaos,PS3,2010.0,Sports,Crave Entertainment,0.08,0.0,0.0,0.01,0.08
16039,Utawarerumono: Futari no Hakuoro,PS3,2016.0,Misc,Aqua Plus,0.0,0.0,0.01,0.0,0.01
1552,Tomb Raider: Underworld,PS3,2008.0,Action,Eidos Interactive,0.45,0.56,0.05,0.22,1.27
8401,Surf's Up,Wii,2007.0,Sports,Ubisoft,0.15,0.0,0.0,0.01,0.17
9511,Iridion II,GBA,2003.0,Shooter,Vivendi Games,0.09,0.03,0.0,0.0,0.13
1829,Yoshi's Cookie,NES,1992.0,Puzzle,Nintendo,0.41,0.06,0.63,0.02,1.12
3838,Star Wars Battlefront: Elite Squadron,DS,2009.0,Shooter,LucasArts,0.44,0.04,0.0,0.04,0.52
14682,Schlag den Raab,PC,2010.0,Misc,Namco Bandai Games,0.0,0.02,0.0,0.01,0.03
9221,Hard Rock Casino,PSP,2007.0,Misc,Oxygen Interactive,0.12,0.0,0.0,0.01,0.14
8656,Rio,PS3,2011.0,Misc,THQ,0.04,0.09,0.0,0.03,0.16
14101,FabStyle,3DS,2011.0,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
14599,Guitar Freaks V & DrumMania V,PS2,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
1018,Portal 2,PS3,2011.0,Shooter,Valve,0.83,0.63,0.02,0.25,1.74
382,Assassin's Creed: Unity,XOne,2014.0,Action,Ubisoft,2.26,0.89,0.0,0.3,3.46
11822,Kessen III,PS2,2004.0,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,0.07
15942,Barbie and Her Sisters Puppy Rescue,PS3,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.02
896,The Legend of Zelda: Oracle of Ages,GB,2001.0,Action,Nintendo,0.92,0.53,0.41,0.06,1.92
4378,Hot Wheels: Stunt Track Challenge,GBA,2004.0,Racing,THQ,0.32,0.12,0.0,0.01,0.45
5846,Batman: The Brave and the Bold the Videogame,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.24,0.04,0.0,0.02,0.3
949,Just Cause 3,PS4,2015.0,Action,Square Enix,0.46,1.02,0.07,0.28,1.83
14383,Doodle Hex,DS,2008.0,Puzzle,Pinnacle,0.0,0.03,0.0,0.0,0.03
14040,Mahjong Taikai,DS,2004.0,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
3896,Goldeneye 007: Reloaded,X360,2011.0,Shooter,Activision,0.25,0.21,0.0,0.05,0.51
8781,Heroes of Mana,DS,2007.0,Strategy,Square Enix,0.08,0.01,0.05,0.01,0.15
4744,Monopoly Streets,PS3,2010.0,Misc,Electronic Arts,0.16,0.18,0.0,0.07,0.41
11289,SafeCracker: The Ultimate Puzzle Adventure,Wii,2008.0,Puzzle,The Adventure Company,0.07,0.01,0.0,0.01,0.08
8650,Trivial Pursuit: Bet You Know It,Wii,2011.0,Misc,Electronic Arts,0.1,0.04,0.0,0.01,0.16
2648,UFC Personal Trainer: The Ultimate Fitness System,X360,2011.0,Sports,THQ,0.53,0.19,0.0,0.06,0.78
13286,Summoner: A Goddess Reborn,GC,2003.0,Role-Playing,THQ,0.04,0.01,0.0,0.0,0.05
8579,Sengoku Basara: Chronicle Heroes,PSP,2011.0,Action,Capcom,0.0,0.0,0.16,0.0,0.16
547,Assassin's Creed IV: Black Flag,PS4,2013.0,Action,Ubisoft,1.07,1.31,0.06,0.31,2.74
13556,Yowamushi Pedal,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
7471,Heisei Kyouiku linkai DS,DS,2006.0,Misc,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21
3495,NHL 06,PS2,2005.0,Sports,Electronic Arts,0.48,0.02,0.0,0.08,0.58
8078,Vampire Savior: The Lord of Vampire,SAT,1998.0,Fighting,Capcom,0.0,0.0,0.18,0.0,0.18
10480,Corvette Evolution GT,DS,2008.0,Racing,Black Bean Games,0.1,0.0,0.0,0.01,0.1
1652,Super Street Fighter IV: 3D Edition,3DS,2011.0,Fighting,Capcom,0.55,0.44,0.14,0.09,1.22
16321,Dungeon Explorer: Warriors of Ancient Arts,PSP,2007.0,Role-Playing,Rising Star Games,0.01,0.0,0.0,0.0,0.01
9222,Space Venus starring Morning Musume,PS2,2001.0,Misc,Sony Music Entertainment,0.0,0.0,0.14,0.0,0.14
295,Tekken Tag Tournament,PS2,2000.0,Fighting,Namco Bandai Games,1.68,1.51,0.51,0.35,4.05
10519,ESA Game Pack,PS3,2010.0,Misc,Sony Computer Entertainment,0.09,0.0,0.0,0.01,0.1
3364,Skylanders SWAP Force,WiiU,2013.0,Platform,Activision,0.4,0.15,0.0,0.06,0.6
15853,Winning Post 7: Maximum 2007,PS3,2007.0,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
13880,Stolen,PS2,2005.0,Action,Hip Interactive,0.02,0.01,0.0,0.0,0.04
4231,Classic NES Series: Pac-Man,GBA,2004.0,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46
1240,Call of Duty 3,PS3,2006.0,Shooter,Activision,0.6,0.63,0.03,0.26,1.52
5794,Star Wars Racer Revenge,PS2,2002.0,Racing,LucasArts,0.15,0.12,0.0,0.04,0.31
8902,Cardinal Syn,PS,1998.0,Fighting,Sony Computer Entertainment,0.08,0.06,0.0,0.01,0.15
14259,Earthworm Jim 2,GBA,2002.0,Platform,Vivendi Games,0.02,0.01,0.0,0.0,0.03
9652,Jurassic: The Hunted,X360,2009.0,Shooter,Activision,0.12,0.0,0.0,0.01,0.13
13913,Secret Files 2: Puritas Cordis,PC,2009.0,Adventure,Deep Silver,0.0,0.03,0.0,0.01,0.04
3698,Excite Truck,Wii,2006.0,Racing,Nintendo,0.4,0.03,0.08,0.04,0.54
5202,Kirby's Dream Land 3,SNES,1997.0,Platform,Nintendo,0.0,0.0,0.36,0.0,0.36
11952,Bleach: Heat the Soul 3,PSP,2006.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07
5801,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,SNES,1993.0,Platform,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31
13375,XBLAZE Code: Embryo,PSV,2013.0,Adventure,Arc System Works,0.03,0.0,0.01,0.01,0.05
14508,DJ Max Portable 3,PSP,2010.0,Misc,CyberFront,0.01,0.0,0.02,0.0,0.03
11256,Princess Maker 2,SAT,1995.0,Simulation,Micro Cabin,0.0,0.0,0.08,0.0,0.08
1119,Ghosts 'n Goblins,NES,1986.0,Action,Capcom,0.74,0.26,0.61,0.03,1.64
9626,Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009.0,Action,Ubisoft,0.12,0.0,0.0,0.01,0.13
926,Madden NFL 06,XB,2005.0,Sports,Electronic Arts,1.75,0.03,0.0,0.08,1.86
10965,Bomberman Max 2: Blue Advance,GBA,2002.0,Puzzle,Vivendi Games,0.07,0.02,0.0,0.0,0.09
5774,Little King's Story,Wii,2009.0,Strategy,Rising Star Games,0.15,0.11,0.02,0.02,0.31
14664,Kidou Senshi V Gundam,SNES,1994.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
1224,NFL GameDay 99,PS,1998.0,Sports,989 Studios,1.44,0.05,0.0,0.04,1.53
13211,Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,2013.0,Action,D3Publisher,0.02,0.02,0.0,0.01,0.05
4604,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GBA,2005.0,Misc,Konami Digital Entertainment,0.3,0.11,0.0,0.01,0.42
8244,SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,2009.0,Role-Playing,Square Enix,0.0,0.0,0.17,0.0,0.17
14083,Puyo Pop Fever(us sales),DS,2004.0,Puzzle,Ignition Entertainment,0.03,0.0,0.0,0.0,0.04
12141,Challenge Me: Brain Puzzles 2,Wii,2010.0,Puzzle,O-Games,0.0,0.06,0.0,0.01,0.07
5819,Yuu Yuu Hakusho 2: Kakutou no Sho,SNES,1994.0,Fighting,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31
9863,Minute to Win It,DS,2010.0,Misc,Zoo Games,0.11,0.0,0.0,0.01,0.12
423,Killer Instinct,SNES,1995.0,Fighting,Nintendo,2.26,0.72,0.12,0.1,3.2
9109,Yu-Gi-Oh! Monster Capture GB,GB,2000.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14
6602,Castlevania: Harmony of Dissonance,GBA,2002.0,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26
14105,Adventure Time: Explore the Dungeon Because I Don't Know!,WiiU,2013.0,Action,D3Publisher,0.02,0.01,0.0,0.0,0.03
4906,FIFA 12,3DS,2011.0,Sports,Electronic Arts,0.08,0.26,0.0,0.05,0.39
14665,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,DS,2005.0,Action,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
9452,The Smurfs 2,X360,2013.0,Platform,Ubisoft,0.03,0.09,0.0,0.01,0.13
12645,Jewel Master: Cradle of Persia,DS,2012.0,Puzzle,Rising Star Games,0.0,0.05,0.0,0.01,0.06
8667,Michael Jackson: The Experience,PSP,2010.0,Misc,Ubisoft,0.11,0.03,0.0,0.02,0.16
2669,Freedom Wars,PSV,2014.0,Role-Playing,Sony Computer Entertainment,0.22,0.14,0.32,0.1,0.77
10237,Frontier Gate,PSP,2011.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11
2487,Lizzie McGuire 2: Lizzie Diaries,GBA,2004.0,Action,Disney Interactive Studios,0.6,0.22,0.0,0.01,0.83
8437,Midway Arcade Treasures,GC,2003.0,Misc,Midway Games,0.13,0.03,0.0,0.0,0.17
5580,The Witcher: Enhanced Edition,PC,2008.0,Role-Playing,Atari,0.32,0.01,0.0,0.0,0.32
85,GoldenEye 007,N64,1997.0,Shooter,Nintendo,5.8,2.01,0.13,0.15,8.09
10756,Shining Force EXA,PS2,2007.0,Role-Playing,Sega,0.0,0.0,0.1,0.0,0.1
2716,Ace Attorney Investigations: Miles Edgeworth,DS,2009.0,Adventure,Capcom,0.27,0.15,0.3,0.04,0.76
10656,NBA Ballers: Rebound,PSP,2006.0,Sports,Midway Games,0.09,0.0,0.0,0.01,0.1
1827,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005.0,Shooter,Sony Computer Entertainment,1.03,0.0,0.01,0.08,1.12
8936,NHL 2K10,X360,2009.0,Sports,Take-Two Interactive,0.11,0.02,0.0,0.01,0.15
4899,Naruto: Clash of Ninja Revolution 2,Wii,2008.0,Fighting,Tomy Corporation,0.34,0.02,0.0,0.03,0.39
9939,Rugrats: Totally Angelica,PS,2001.0,Adventure,THQ,0.06,0.04,0.0,0.01,0.12
8880,Hot Wheels: Beat That!,Wii,2007.0,Racing,Activision,0.13,0.0,0.0,0.01,0.15
12558,Top Gun: Hard Lock,X360,2012.0,Action,505 Games,0.03,0.02,0.0,0.0,0.06
10630,Record of Agarest War Zero,X360,2010.0,Strategy,Compile Heart,0.09,0.0,0.0,0.01,0.1
10423,Power Pocket Koushien,DS,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
177,Assassin's Creed II,X360,2009.0,Action,Ubisoft,3.1,1.56,0.08,0.51,5.27
13400,Hiiro no Kakera DS,DS,2008.0,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05
4761,Littlest Pet Shop,Wii,2008.0,Simulation,Electronic Arts,0.34,0.04,0.0,0.03,0.41
10536,DJ Max Fever,PSP,2009.0,Misc,PM Studios,0.09,0.0,0.0,0.01,0.1
1098,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,2003.0,Platform,THQ,1.08,0.45,0.0,0.14,1.67
4992,Cabela's Dangerous Hunts 2009,Wii,2008.0,Sports,Activision Value,0.36,0.0,0.0,0.03,0.38
1017,Xenosaga Episode I: Der Wille zur Macht,PS2,2002.0,Role-Playing,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74
12161,Prince of Persia: The Fallen King,DS,2008.0,Action,Ubisoft,0.06,0.01,0.0,0.01,0.07
13493,Sekai no Gohan Shaberu! DS Oryouri Navi,DS,2008.0,Misc,Nintendo,0.0,0.0,0.04,0.0,0.04
2220,NHL 2003,PS2,2002.0,Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93
10403,X-Men: The Official Game,DS,2006.0,Action,Activision,0.1,0.0,0.0,0.01,0.11
11996,Crime Lab: Body of Evidence,DS,2010.0,Adventure,City Interactive,0.05,0.01,0.0,0.0,0.07
10619,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,2005.0,Platform,Global Star,0.05,0.04,0.0,0.01,0.1
11482,Tony Hawk's Pro Skater 3,N64,2002.0,Sports,Activision,0.06,0.02,0.0,0.0,0.08
8663,Saw II: Flesh & Blood,X360,2010.0,Action,Konami Digital Entertainment,0.1,0.04,0.0,0.01,0.16
4086,Scrabble 2007 Edition,DS,2007.0,Puzzle,Ubisoft,0.0,0.48,0.0,0.0,0.48
9890,MLB Inside Pitch 2003,XB,2003.0,Sports,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12
5590,Madden NFL 13,PSV,2012.0,Sports,Electronic Arts,0.3,0.0,0.0,0.03,0.32
2368,Star Wars: Rebel Assault II - The Hidden Empire,PS,1996.0,Shooter,CTO SpA,0.49,0.33,0.0,0.06,0.88
8550,NPPL: Championship Paintball 2009,PS3,2008.0,Shooter,Activision Value,0.15,0.0,0.0,0.01,0.16
11796,Classic Road,PS,1995.0,Sports,Victor Interactive,0.0,0.0,0.07,0.0,0.07
9364,Paperboy / Rampage,GBA,2005.0,Misc,Zoo Digital Publishing,0.1,0.04,0.0,0.0,0.13
8292,Ringling Bros. and Barnum & Bailey: Circus Friends,DS,2009.0,Action,Take-Two Interactive,0.16,0.0,0.0,0.01,0.17
11381,Derby Stallion 98,SNES,1998.0,Sports,ASCII Entertainment,0.0,0.0,0.08,0.0,0.08
51,Super Mario Land 2: 6 Golden Coins,GB,1992.0,Adventure,Nintendo,6.16,2.04,2.69,0.29,11.18
2917,SplashDown,PS2,2001.0,Racing,Atari,0.34,0.27,0.0,0.09,0.7
6998,The Club,PS3,2008.0,Shooter,Sega,0.14,0.07,0.0,0.03,0.23
2981,Disney Infinity 3.0,PS4,2015.0,Action,Disney Interactive Studios,0.21,0.36,0.0,0.11,0.68
9818,NFL QB Club 2001,N64,2000.0,Sports,Acclaim Entertainment,0.11,0.01,0.0,0.0,0.12
8935,Darkstalkers Chronicle: The Chaos Tower,PSP,2004.0,Fighting,Capcom,0.13,0.0,0.0,0.01,0.15
915,Yu-Gi-Oh! Forbidden Memories,PS,1999.0,Role-Playing,Konami Digital Entertainment,1.37,0.44,0.0,0.08,1.88
3539,Blood Wake,XB,2001.0,Shooter,Microsoft Game Studios,0.43,0.12,0.0,0.02,0.57
11500,AKB1/149: Love Election,PS3,2013.0,Adventure,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08
4056,Barbie Horse Adventures: Wild Horse Rescue,PS2,2003.0,Sports,Universal Interactive,0.24,0.19,0.0,0.06,0.49
438,Sonic Rush,DS,2005.0,Platform,Sega,1.22,1.57,0.06,0.29,3.15
3690,Iron Man,PS2,2008.0,Action,Sega,0.36,0.0,0.0,0.19,0.54
5363,Classic NES Series: Ice Climber,GBA,2004.0,Platform,Nintendo,0.1,0.04,0.2,0.01,0.34
4055,WipEout Pulse,PS2,2009.0,Racing,Sony Computer Entertainment,0.0,0.15,0.0,0.33,0.49
435,Club Penguin: Elite Penguin Force,DS,2008.0,Adventure,Disney Interactive Studios,1.88,0.98,0.0,0.3,3.16
12022,The Legend of Heroes: Trails in the Sky First Chapter,PSV,2015.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07
2282,Tokyo Xtreme Racer 3,PS2,2003.0,Racing,Genki,0.35,0.27,0.21,0.09,0.91
8036,Jurassic Park III: Island Attack,GBA,2001.0,Adventure,Konami Digital Entertainment,0.13,0.05,0.0,0.0,0.18
15659,Barnyard Blast: Swine of the Night,DS,2008.0,Platform,Big Ben Interactive,0.02,0.0,0.0,0.0,0.02
13186,Monster Band,DS,2008.0,Misc,Tivola,0.04,0.0,0.0,0.0,0.05
7071,WWE All Stars,3DS,2011.0,Fighting,THQ,0.15,0.06,0.0,0.02,0.23
1985,Sonic the Hedgehog,X360,2006.0,Platform,Sega,0.44,0.49,0.0,0.11,1.05
10373,Pro Yakyuu Team o Tsukurou! 2,DS,2009.0,Sports,Sega,0.0,0.0,0.11,0.0,0.11
12245,Cardfight!! Vanguard: Lock On Victory!!,3DS,2014.0,Misc,FuRyu,0.0,0.0,0.07,0.0,0.07
3516,Disney Universe,X360,2011.0,Action,Disney Interactive Studios,0.37,0.15,0.0,0.05,0.57
5095,Trivial Pursuit,X360,2009.0,Misc,Electronic Arts,0.12,0.21,0.0,0.04,0.37
2863,Omerta: City of Gangsters,X360,2011.0,Simulation,Konami Digital Entertainment,0.42,0.23,0.0,0.06,0.71
9810,Macross Triangle Frontier,PSP,2011.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
9550,Ty the Tasmanian Tiger 2: Bush Rescue,GBA,2004.0,Platform,Electronic Arts,0.09,0.03,0.0,0.0,0.13
5565,Karaoke Revolution Presents American Idol Encore 2,Wii,2008.0,Misc,Konami Digital Entertainment,0.3,0.0,0.0,0.02,0.33
5457,Untold Legends: The Warriors Code,PSP,2006.0,Role-Playing,Ubisoft,0.14,0.12,0.0,0.08,0.33
3080,Tiger Woods PGA Tour 09,PS3,2008.0,Sports,Electronic Arts,0.34,0.22,0.0,0.1,0.66
11324,Pac-Man Power Pack,PS2,2008.0,Misc,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08
2666,Air Raid,2600,1981.0,Action,Men-A-Vision,0.72,0.04,0.0,0.01,0.77
14297,Custom Beat Battle: Draglade 2,DS,2008.0,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
2301,Burnout Revenge,PS2,2005.0,Racing,Electronic Arts,0.75,0.03,0.0,0.12,0.9
1676,Dragon Ball Z: La Legende Saien,SNES,1993.0,Fighting,Namco Bandai Games,0.0,0.0,1.2,0.0,1.2
944,NCAA Football 06,PS2,2005.0,Sports,Electronic Arts,1.53,0.05,0.0,0.25,1.84
10610,NFL Tour,X360,2008.0,Sports,Electronic Arts,0.09,0.0,0.0,0.01,0.1
7150,Deadly Duck,2600,1981.0,Shooter,20th Century Fox Video Games,0.21,0.01,0.0,0.0,0.22
15388,Elminage Original: Majo to Megami to Kamigami no Yubiwa,PSP,2011.0,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02
14497,Big Mountain 2000,N64,1998.0,Sports,Imagineer,0.02,0.01,0.0,0.0,0.03
9019,The Fifth Element,PS,1998.0,Action,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14
8273,Exhibition Volume 02,XB,2003.0,Misc,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17
11275,Escape Dead Island,PS3,2014.0,Action,Deep Silver,0.03,0.04,0.0,0.01,0.08
14513,Casino Chaos With Las Vegas Players Collection,PC,2011.0,Misc,THQ,0.03,0.0,0.0,0.0,0.03
9679,Mega Man X: Command Mission,GC,2004.0,Role-Playing,Capcom,0.1,0.02,0.0,0.0,0.12
1680,SolarStriker,GB,1989.0,Shooter,Nintendo,0.4,0.39,0.36,0.04,1.2
16173,Shepherd's Crossing,PSP,2009.0,Simulation,Success,0.0,0.0,0.01,0.0,0.01
11778,And1 Streetball,XB,2006.0,Action,Ubisoft,0.06,0.02,0.0,0.0,0.07
1761,FIFA Soccer 10,PSP,2009.0,Sports,Electronic Arts,0.15,0.68,0.01,0.32,1.16
13797,The Da Vinci Code,XB,2006.0,Action,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04
5118,Panzer Dragoon,SAT,1995.0,Shooter,Sega,0.0,0.0,0.37,0.0,0.37
14206,Magna Carta Portable,PSP,2006.0,Role-Playing,Banpresto,0.0,0.0,0.03,0.0,0.03
12720,Evangelion: Jo,PSP,2009.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
7164,Discovery Kids: Dolphin Discovery,DS,2008.0,Simulation,505 Games,0.21,0.0,0.0,0.01,0.22
11787,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013.0,Sports,Sega,0.0,0.0,0.07,0.0,0.07
7521,Sengoku Basara 2 Heroes,PS2,2007.0,Action,Capcom,0.0,0.0,0.2,0.0,0.2
5176,Yuu Yuu Hakusho,SNES,1993.0,Fighting,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36
10324,Patapon 2,PSP,2008.0,Misc,Sony Computer Entertainment,0.0,0.03,0.06,0.01,0.11
12612,Mahouka Koukou no Rettousei: Out of Order,PSV,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
4411,Yu-Gi-Oh! Capsule Monster Coliseum,PS2,2004.0,Misc,Konami Digital Entertainment,0.22,0.17,0.0,0.06,0.44
11578,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,DS,2010.0,Misc,Disney Interactive Studios,0.0,0.0,0.08,0.0,0.08
15470,Atlantic Quest,PC,2011.0,Puzzle,Avanquest,0.0,0.02,0.0,0.0,0.02
13701,Gitaroo Man Lives!,PSP,2006.0,Misc,Tecmo Koei,0.03,0.0,0.0,0.0,0.04
8646,Mr. Driller 2,GBA,2001.0,Puzzle,Namco Bandai Games,0.0,0.0,0.15,0.0,0.16
2107,Pro Evolution Soccer 2008,PSP,2008.0,Sports,Konami Digital Entertainment,0.02,0.53,0.19,0.25,0.98
11942,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",DS,2005.0,Misc,505 Games,0.07,0.0,0.0,0.0,0.07
14230,JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015.0,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
4211,Downhill Domination,PS2,2003.0,Racing,Codemasters,0.23,0.18,0.0,0.06,0.47
6595,MTX Mototrax,PS2,2004.0,Racing,Activision,0.13,0.1,0.0,0.03,0.26
10552,Draglade,DS,2007.0,Fighting,505 Games,0.09,0.0,0.0,0.01,0.1
942,Gran Turismo Concept 2001 Tokyo,PS2,2001.0,Racing,Unknown,0.0,1.1,0.42,0.33,1.84
10377,Final Fantasy XII International Zodiac Job System,PS2,2007.0,Role-Playing,Square Enix,0.0,0.0,0.11,0.0,0.11
10635,Aquapazza: Aquaplus Dream Match,PS3,2012.0,Fighting,Aqua Plus,0.05,0.0,0.05,0.01,0.1
12574,LEGO Batman: The Videogame,PC,2008.0,Action,Warner Bros. Interactive Entertainment,0.02,0.03,0.0,0.01,0.06
9630,Kidz Sports: Crazy Golf,Wii,2008.0,Sports,Data Design Interactive,0.11,0.0,0.0,0.01,0.13
1944,Darksiders,X360,2010.0,Action,THQ,0.67,0.29,0.01,0.1,1.06
8163,Tomb Raider: Underworld,PS2,2009.0,Action,Eidos Interactive,0.09,0.04,0.0,0.05,0.18
12659,Myst III: Exile,XB,2002.0,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.06
4821,Cabela's Big Game Hunter 2010,PS3,2009.0,Sports,Activision Value,0.37,0.0,0.0,0.03,0.4
15504,Dreamer Series: Horse Trainer,DS,2008.0,Simulation,DreamCatcher Interactive,0.02,0.0,0.0,0.0,0.02
3702,ModNation Racers,PSP,2010.0,Racing,Sony Computer Entertainment,0.11,0.27,0.02,0.14,0.54
12589,FIFA Soccer 07,DS,2006.0,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.06
5028,Metal Gear Solid: Snake Eater 3D,3DS,2012.0,Action,Konami Digital Entertainment,0.15,0.11,0.1,0.02,0.38
14190,Crimson Tears,PS2,2004.0,Role-Playing,Capcom,0.02,0.01,0.0,0.0,0.03
7026,Shaun White Snowboarding,DS,2008.0,Sports,Ubisoft,0.21,0.0,0.0,0.02,0.23
5069,EyeToy Play 2,PS2,2004.0,Misc,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.38
7611,MVP Baseball 2003,XB,2003.0,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.2
5204,NFL GameDay 2001,PS2,2000.0,Sports,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.36
8326,Buzz! Brain of the UK,PS3,2009.0,Misc,Sony Computer Entertainment,0.0,0.15,0.0,0.02,0.17
2007,Need for Speed: Most Wanted,XB,2005.0,Racing,Electronic Arts,0.53,0.46,0.0,0.05,1.04
10881,MLB SlugFest 20-04,XB,2003.0,Sports,Midway Games,0.07,0.02,0.0,0.0,0.09
3265,Strike Force Bowling,PS2,2004.0,Sports,Play It,0.3,0.24,0.0,0.08,0.62
